CMDLINE /opt/conda/bin/python dim_redu.py
MEM 21553.707031 1725505187.5596
MEM 21553.707031 1725505187.6598
MEM 21553.707031 1725505187.7600
MEM 21553.707031 1725505187.8602
MEM 21553.707031 1725505187.9603
MEM 21553.707031 1725505188.0605
MEM 21553.707031 1725505188.1607
MEM 21553.707031 1725505188.2610
MEM 21553.707031 1725505188.3612
MEM 21553.707031 1725505188.4614
MEM 21553.707031 1725505188.5616
MEM 21553.707031 1725505188.6617
MEM 21553.707031 1725505188.7619
MEM 21553.707031 1725505188.8620
MEM 21553.707031 1725505188.9622
MEM 21553.707031 1725505189.0623
MEM 21553.707031 1725505189.1624
MEM 21553.707031 1725505189.2626
MEM 21553.707031 1725505189.3627
MEM 21553.707031 1725505189.4630
MEM 21553.707031 1725505189.5632
MEM 21553.707031 1725505189.6634
MEM 21553.707031 1725505189.7636
MEM 21553.707031 1725505189.8638
MEM 21553.707031 1725505189.9640
MEM 21553.707031 1725505190.0641
MEM 21553.707031 1725505190.1643
MEM 21553.707031 1725505190.2644
MEM 21553.707031 1725505190.3646
MEM 21553.707031 1725505190.4647
MEM 21553.707031 1725505190.5648
MEM 21553.707031 1725505190.6650
MEM 21553.707031 1725505190.7651
MEM 21553.707031 1725505190.8654
MEM 21553.707031 1725505190.9657
MEM 21553.707031 1725505191.0659
MEM 21553.707031 1725505191.1661
MEM 21553.707031 1725505191.2663
MEM 21553.707031 1725505191.3665
MEM 21553.707031 1725505191.4667
MEM 21553.707031 1725505191.5668
MEM 21553.707031 1725505191.6670
MEM 21553.707031 1725505191.7671
MEM 21553.707031 1725505191.8673
MEM 21553.707031 1725505191.9674
MEM 21553.707031 1725505192.0676
MEM 21553.707031 1725505192.1678
MEM 21553.707031 1725505192.2680
MEM 21553.707031 1725505192.3682
MEM 21553.707031 1725505192.4683
MEM 21553.707031 1725505192.5685
MEM 21553.707031 1725505192.6687
MEM 21553.707031 1725505192.7688
MEM 21553.707031 1725505192.8690
MEM 21553.707031 1725505192.9691
MEM 21553.707031 1725505193.0692
MEM 21553.707031 1725505193.1695
MEM 21553.707031 1725505193.2696
MEM 21553.707031 1725505193.3698
MEM 21553.707031 1725505193.4699
MEM 21553.707031 1725505193.5700
MEM 21553.707031 1725505193.6702
MEM 21553.707031 1725505193.7703
MEM 21553.707031 1725505193.8705
MEM 21553.707031 1725505193.9706
MEM 21553.707031 1725505194.0708
MEM 21553.707031 1725505194.1709
MEM 21553.707031 1725505194.2710
MEM 21553.707031 1725505194.3712
MEM 21553.707031 1725505194.4714
MEM 21553.707031 1725505194.5716
MEM 21553.707031 1725505194.6718
MEM 21553.707031 1725505194.7719
MEM 21553.707031 1725505194.8721
MEM 21553.707031 1725505194.9722
MEM 21553.707031 1725505195.0724
MEM 21553.707031 1725505195.1725
MEM 21553.707031 1725505195.2727
MEM 21553.707031 1725505195.3728
MEM 21553.707031 1725505195.4730
MEM 21553.707031 1725505195.5731
MEM 21553.707031 1725505195.6733
MEM 21553.707031 1725505195.7735
MEM 21553.707031 1725505195.8737
MEM 21553.707031 1725505195.9739
MEM 21553.707031 1725505196.0741
MEM 21553.707031 1725505196.1742
MEM 21553.707031 1725505196.2744
MEM 21553.707031 1725505196.3746
MEM 21553.707031 1725505196.4747
MEM 21553.707031 1725505196.5749
MEM 21553.707031 1725505196.6750
MEM 21553.707031 1725505196.7752
MEM 21553.707031 1725505196.8754
MEM 21553.707031 1725505196.9755
MEM 21553.707031 1725505197.0757
MEM 21553.707031 1725505197.1759
MEM 21553.707031 1725505197.2761
MEM 21553.707031 1725505197.3762
MEM 21553.707031 1725505197.4764
MEM 21553.707031 1725505197.5766
MEM 21553.707031 1725505197.6768
MEM 21553.707031 1725505197.7769
MEM 21553.707031 1725505197.8771
MEM 21553.707031 1725505197.9772
MEM 21553.707031 1725505198.0774
MEM 21553.707031 1725505198.1775
MEM 21553.707031 1725505198.2777
MEM 21553.707031 1725505198.3779
MEM 21553.707031 1725505198.4781
MEM 21553.707031 1725505198.5782
MEM 21553.707031 1725505198.6784
MEM 21553.707031 1725505198.7785
MEM 21553.707031 1725505198.8787
MEM 21553.707031 1725505198.9788
MEM 21553.707031 1725505199.0789
MEM 21553.707031 1725505199.1791
MEM 21553.707031 1725505199.2792
MEM 21553.707031 1725505199.3794
MEM 21553.707031 1725505199.4797
MEM 21553.707031 1725505199.5799
MEM 21553.707031 1725505199.6801
MEM 21553.707031 1725505199.7803
MEM 21553.707031 1725505199.8805
MEM 21553.707031 1725505199.9806
MEM 21553.707031 1725505200.0808
MEM 21553.707031 1725505200.1810
MEM 21553.707031 1725505200.2811
MEM 21553.707031 1725505200.3813
MEM 21553.707031 1725505200.4815
MEM 21553.707031 1725505200.5816
MEM 21553.707031 1725505200.6818
MEM 21553.707031 1725505200.7820
MEM 21553.707031 1725505200.8821
MEM 21553.707031 1725505200.9823
MEM 21553.707031 1725505201.0824
MEM 21553.707031 1725505201.1826
MEM 21553.707031 1725505201.2828
MEM 21553.707031 1725505201.3829
MEM 21553.707031 1725505201.4830
MEM 21553.707031 1725505201.5832
MEM 21553.707031 1725505201.6834
MEM 21553.707031 1725505201.7835
MEM 21553.707031 1725505201.8837
MEM 21553.707031 1725505201.9839
MEM 21553.707031 1725505202.0842
MEM 21553.707031 1725505202.1844
MEM 21553.707031 1725505202.2847
MEM 21553.707031 1725505202.3849
MEM 21553.707031 1725505202.4851
MEM 21553.707031 1725505202.5853
MEM 21553.707031 1725505202.6855
MEM 21553.707031 1725505202.7857
MEM 21553.707031 1725505202.8859
MEM 21553.707031 1725505202.9861
MEM 21553.707031 1725505203.0863
MEM 21553.707031 1725505203.1864
MEM 21553.707031 1725505203.2866
MEM 21553.707031 1725505203.3868
MEM 21553.707031 1725505203.4870
MEM 21553.707031 1725505203.5871
MEM 21553.707031 1725505203.6873
MEM 21553.707031 1725505203.7874
MEM 21553.707031 1725505203.8876
MEM 21553.707031 1725505203.9877
MEM 21553.707031 1725505204.0879
MEM 21553.707031 1725505204.1881
MEM 21553.707031 1725505204.2882
MEM 21553.707031 1725505204.3884
MEM 21553.707031 1725505204.4885
MEM 21553.707031 1725505204.5887
MEM 21553.707031 1725505204.6888
MEM 21553.707031 1725505204.7890
MEM 21553.707031 1725505204.8891
MEM 21553.707031 1725505204.9893
MEM 21553.707031 1725505205.0894
MEM 21553.707031 1725505205.1896
MEM 21553.707031 1725505205.2897
MEM 21553.707031 1725505205.3899
MEM 21553.707031 1725505205.4900
MEM 21553.707031 1725505205.5901
MEM 21553.707031 1725505205.6903
MEM 21553.707031 1725505205.7904
MEM 21553.707031 1725505205.8906
MEM 21553.707031 1725505205.9907
MEM 21553.707031 1725505206.0909
MEM 21553.707031 1725505206.1910
MEM 21553.707031 1725505206.2912
MEM 21553.707031 1725505206.3913
MEM 21553.707031 1725505206.4915
MEM 21553.707031 1725505206.5916
MEM 21553.707031 1725505206.6918
MEM 21553.707031 1725505206.7919
MEM 21553.707031 1725505206.8921
MEM 21553.707031 1725505206.9922
MEM 21553.707031 1725505207.0924
MEM 21553.707031 1725505207.1925
MEM 21553.707031 1725505207.2927
MEM 21553.707031 1725505207.3928
MEM 21553.707031 1725505207.4930
MEM 21553.707031 1725505207.5932
MEM 21553.707031 1725505207.6934
MEM 21553.707031 1725505207.7935
MEM 21553.707031 1725505207.8937
MEM 21553.707031 1725505207.9938
MEM 21553.707031 1725505208.0940
MEM 21553.707031 1725505208.1942
MEM 21553.707031 1725505208.2943
MEM 21553.707031 1725505208.3945
MEM 21553.707031 1725505208.4947
MEM 21553.707031 1725505208.5948
MEM 21553.707031 1725505208.6950
MEM 21553.707031 1725505208.7951
MEM 21553.707031 1725505208.8953
MEM 21553.707031 1725505208.9954
MEM 21553.707031 1725505209.0956
MEM 21553.707031 1725505209.1958
MEM 21553.707031 1725505209.2959
MEM 21553.707031 1725505209.3961
MEM 21553.707031 1725505209.4962
MEM 21553.707031 1725505209.5963
MEM 21553.707031 1725505209.6965
MEM 21553.707031 1725505209.7966
MEM 21553.707031 1725505209.8968
MEM 21553.707031 1725505209.9969
MEM 21553.707031 1725505210.0971
MEM 21553.707031 1725505210.1972
MEM 21553.707031 1725505210.2974
MEM 21553.707031 1725505210.3975
MEM 21553.707031 1725505210.4977
MEM 21553.707031 1725505210.5978
MEM 21553.707031 1725505210.6979
MEM 21553.707031 1725505210.7981
MEM 21553.707031 1725505210.8982
MEM 21553.707031 1725505210.9984
MEM 21553.707031 1725505211.0985
MEM 21553.707031 1725505211.1987
MEM 21553.707031 1725505211.2989
MEM 21553.707031 1725505211.3990
MEM 21553.707031 1725505211.4991
MEM 21553.707031 1725505211.5993
MEM 21553.707031 1725505211.6995
MEM 21553.707031 1725505211.7997
MEM 21553.707031 1725505211.8998
MEM 21553.707031 1725505211.9999
MEM 21553.707031 1725505212.1001
MEM 21553.707031 1725505212.2003
MEM 21553.707031 1725505212.3004
MEM 21553.707031 1725505212.4006
MEM 21553.707031 1725505212.5007
MEM 21553.707031 1725505212.6008
MEM 21553.707031 1725505212.7010
MEM 21553.707031 1725505212.8012
MEM 21553.707031 1725505212.9013
MEM 21553.707031 1725505213.0015
MEM 21553.707031 1725505213.1018
MEM 21553.707031 1725505213.2020
MEM 21553.707031 1725505213.3022
MEM 21553.707031 1725505213.4025
MEM 21553.707031 1725505213.5027
MEM 21553.707031 1725505213.6031
MEM 21553.707031 1725505213.7033
MEM 21553.707031 1725505213.8035
MEM 21553.707031 1725505213.9037
MEM 21553.707031 1725505214.0039
MEM 21553.707031 1725505214.1040
MEM 21553.707031 1725505214.2042
MEM 21553.707031 1725505214.3043
MEM 21553.707031 1725505214.4045
MEM 21553.707031 1725505214.5047
MEM 21553.707031 1725505214.6048
MEM 21553.707031 1725505214.7050
MEM 21553.707031 1725505214.8051
MEM 21553.707031 1725505214.9053
MEM 21553.707031 1725505215.0054
MEM 21553.707031 1725505215.1056
MEM 21553.707031 1725505215.2058
MEM 21553.707031 1725505215.3059
MEM 21553.707031 1725505215.4061
MEM 21553.707031 1725505215.5062
MEM 21553.707031 1725505215.6064
MEM 21553.707031 1725505215.7065
MEM 21553.707031 1725505215.8067
MEM 21553.707031 1725505215.9068
MEM 21553.707031 1725505216.0069
MEM 21553.707031 1725505216.1071
MEM 21553.707031 1725505216.2073
MEM 21553.707031 1725505216.3074
MEM 21553.707031 1725505216.4076
MEM 21553.707031 1725505216.5077
MEM 21553.707031 1725505216.6079
MEM 21553.707031 1725505216.7080
MEM 21553.707031 1725505216.8082
MEM 21553.707031 1725505216.9083
MEM 21553.707031 1725505217.0084
MEM 21553.707031 1725505217.1086
MEM 21553.707031 1725505217.2088
MEM 21553.707031 1725505217.3090
MEM 21553.707031 1725505217.4091
MEM 21553.707031 1725505217.5093
MEM 21553.707031 1725505217.6094
MEM 21553.707031 1725505217.7096
MEM 21553.707031 1725505217.8097
MEM 21553.707031 1725505217.9099
MEM 21553.707031 1725505218.0100
MEM 21553.707031 1725505218.1104
MEM 21553.707031 1725505218.2106
MEM 21553.707031 1725505218.3108
MEM 21553.707031 1725505218.4110
MEM 21553.707031 1725505218.5111
MEM 21553.707031 1725505218.6113
MEM 21553.707031 1725505218.7115
MEM 21553.707031 1725505218.8117
MEM 21553.707031 1725505218.9119
MEM 21553.707031 1725505219.0120
MEM 21553.707031 1725505219.1121
MEM 21553.707031 1725505219.2123
MEM 21553.707031 1725505219.3125
MEM 21553.707031 1725505219.4126
MEM 21553.707031 1725505219.5128
MEM 21553.707031 1725505219.6129
MEM 21553.707031 1725505219.7131
MEM 21553.707031 1725505219.8132
MEM 21553.707031 1725505219.9134
MEM 21553.707031 1725505220.0137
MEM 21553.707031 1725505220.1139
MEM 21553.707031 1725505220.2141
MEM 21553.707031 1725505220.3143
MEM 21553.707031 1725505220.4144
MEM 21553.707031 1725505220.5146
MEM 21553.707031 1725505220.6148
MEM 21553.707031 1725505220.7149
MEM 21553.707031 1725505220.8151
MEM 21553.707031 1725505220.9153
MEM 21553.707031 1725505221.0154
MEM 21553.707031 1725505221.1156
MEM 21553.707031 1725505221.2157
MEM 21553.707031 1725505221.3159
MEM 21553.707031 1725505221.4160
MEM 21553.707031 1725505221.5162
MEM 21553.707031 1725505221.6163
MEM 21553.707031 1725505221.7165
MEM 21553.707031 1725505221.8166
MEM 21553.707031 1725505221.9168
MEM 21553.707031 1725505222.0169
MEM 21553.707031 1725505222.1170
MEM 21553.707031 1725505222.2172
MEM 21553.707031 1725505222.3173
MEM 21553.707031 1725505222.4175
MEM 21553.707031 1725505222.5177
MEM 21553.707031 1725505222.6179
MEM 21598.203125 1725505222.7181
MEM 22400.203125 1725505222.8183
MEM 23206.203125 1725505222.9184
MEM 24006.203125 1725505223.0186
MEM 24806.203125 1725505223.1187
MEM 25226.222656 1725505223.2189
MEM 25226.222656 1725505223.3190
MEM 25226.222656 1725505223.4191
MEM 25226.222656 1725505223.5193
MEM 25963.234375 1725505223.6195
MEM 26731.234375 1725505223.7196
MEM 27501.234375 1725505223.8198
MEM 28269.234375 1725505223.9200
MEM 28898.738281 1725505224.0201
MEM 28898.738281 1725505224.1203
MEM 28898.738281 1725505224.2204
MEM 28898.738281 1725505224.3206
MEM 28898.738281 1725505224.4207
MEM 28898.738281 1725505224.5209
MEM 28898.738281 1725505224.6211
MEM 29022.265625 1725505224.7212
MEM 29790.265625 1725505224.8214
MEM 30560.265625 1725505224.9215
MEM 31328.265625 1725505225.0217
MEM 32096.265625 1725505225.1218
MEM 32571.253906 1725505225.2220
MEM 32571.253906 1725505225.3221
MEM 32571.253906 1725505225.4223
MEM 32571.253906 1725505225.5224
MEM 32571.253906 1725505225.6226
MEM 32571.253906 1725505225.7228
MEM 32571.253906 1725505225.8229
MEM 32601.847656 1725505225.9231
MEM 32813.847656 1725505226.0232
MEM 33023.847656 1725505226.1234
MEM 32789.441406 1725505226.2236
MEM 33115.441406 1725505226.3237
MEM 33441.441406 1725505226.4239
MEM 33761.441406 1725505226.5241
MEM 34087.441406 1725505226.6242
MEM 34411.441406 1725505226.7244
MEM 34735.441406 1725505226.8245
MEM 35057.441406 1725505226.9247
MEM 35383.441406 1725505227.0249
MEM 35705.441406 1725505227.1251
MEM 36031.441406 1725505227.2252
MEM 36327.589844 1725505227.3254
MEM 36327.589844 1725505227.4256
MEM 36327.589844 1725505227.5257
MEM 36327.589844 1725505227.6259
MEM 36327.589844 1725505227.7261
MEM 36327.589844 1725505227.8262
MEM 36327.589844 1725505227.9264
MEM 36327.589844 1725505228.0265
MEM 36327.589844 1725505228.1266
MEM 36342.421875 1725505228.2311
MEM 36342.667969 1725505228.3319
MEM 36342.667969 1725505228.4375
MEM 36342.667969 1725505228.5401
MEM 36342.906250 1725505228.6466
MEM 36342.906250 1725505228.7474
MEM 36343.136719 1725505228.8519
MEM 36343.375000 1725505228.9599
MEM 36354.304688 1725505229.0609
MEM 36354.539062 1725505229.1630
MEM 36354.539062 1725505229.2638
MEM 36354.539062 1725505229.3689
MEM 36354.777344 1725505229.4696
MEM 36355.253906 1725505229.5761
MEM 36355.964844 1725505229.6844
MEM 36355.964844 1725505229.7853
MEM 36355.964844 1725505229.8964
MEM 36355.964844 1725505230.0014
MEM 36355.964844 1725505230.1022
MEM 36356.203125 1725505230.2069
MEM 36356.203125 1725505230.3077
MEM 36356.203125 1725505230.4084
MEM 36356.203125 1725505230.5105
MEM 36356.203125 1725505230.6186
MEM 36356.457031 1725505230.7198
MEM 36356.457031 1725505230.8225
MEM 36356.707031 1725505230.9263
MEM 36356.707031 1725505231.0306
MEM 36356.707031 1725505231.1343
MEM 36356.707031 1725505231.2425
MEM 36356.707031 1725505231.3510
MEM 36356.707031 1725505231.4540
MEM 36356.960938 1725505231.5563
MEM 36356.960938 1725505231.6759
MEM 36357.203125 1725505231.7780
MEM 36357.437500 1725505231.8804
MEM 36357.437500 1725505231.9811
MEM 36357.437500 1725505232.0833
MEM 36357.437500 1725505232.1840
MEM 36357.437500 1725505232.2985
MEM 36357.437500 1725505232.4040
MEM 36357.437500 1725505232.5098
MEM 36357.691406 1725505232.6137
MEM 36357.945312 1725505232.7144
MEM 36357.945312 1725505232.8171
MEM 36357.945312 1725505232.9231
MEM 36357.945312 1725505233.0238
MEM 36357.945312 1725505233.1261
MEM 36357.945312 1725505233.2422
MEM 36357.945312 1725505233.3621
MEM 36357.945312 1725505233.4682
MEM 36357.945312 1725505233.5740
MEM 36357.945312 1725505233.6747
MEM 36357.945312 1725505233.7773
MEM 36357.945312 1725505233.8822
MEM 36357.945312 1725505233.9830
MEM 36357.945312 1725505234.0854
MEM 36357.945312 1725505234.1864
MEM 36357.945312 1725505234.2891
MEM 36357.945312 1725505234.3897
MEM 36357.945312 1725505234.4949
MEM 36357.945312 1725505234.5977
MEM 36357.945312 1725505234.7066
MEM 36357.945312 1725505234.8123
MEM 36357.945312 1725505234.9131
MEM 36357.945312 1725505235.0189
MEM 36357.945312 1725505235.1199
MEM 36357.945312 1725505235.2383
MEM 36357.945312 1725505235.3450
MEM 36357.945312 1725505235.4482
MEM 36357.945312 1725505235.5547
MEM 36357.945312 1725505235.6556
MEM 36357.945312 1725505235.7582
MEM 36357.945312 1725505235.8588
MEM 36357.945312 1725505235.9653
MEM 36357.945312 1725505236.0731
MEM 36357.945312 1725505236.1749
MEM 36357.945312 1725505236.2823
MEM 36357.945312 1725505236.3829
MEM 36357.945312 1725505236.4847
MEM 36357.945312 1725505236.5851
MEM 36357.945312 1725505236.6857
MEM 36357.945312 1725505236.7982
MEM 36357.945312 1725505236.9075
MEM 36357.945312 1725505237.0133
MEM 36357.945312 1725505237.1189
MEM 36357.945312 1725505237.2218
MEM 36357.945312 1725505237.3283
MEM 36357.945312 1725505237.4293
MEM 36357.945312 1725505237.5337
MEM 36357.945312 1725505237.6344
MEM 36357.945312 1725505237.7390
MEM 36357.945312 1725505237.8399
MEM 36357.945312 1725505237.9458
MEM 36357.945312 1725505238.0468
MEM 36357.945312 1725505238.1492
MEM 36357.945312 1725505238.2502
MEM 36357.945312 1725505238.3536
MEM 36357.945312 1725505238.4620
MEM 36357.945312 1725505238.5628
MEM 36357.945312 1725505238.6664
MEM 36357.945312 1725505238.7693
MEM 36357.945312 1725505238.8700
MEM 36357.945312 1725505238.9748
MEM 36357.945312 1725505239.0756
MEM 36357.945312 1725505239.1776
MEM 36357.945312 1725505239.2851
MEM 36357.945312 1725505239.3861
MEM 36357.945312 1725505239.4880
MEM 36357.945312 1725505239.5890
MEM 36357.945312 1725505239.6919
MEM 36358.203125 1725505239.8048
MEM 36358.203125 1725505239.9085
MEM 36358.203125 1725505240.0156
MEM 36358.203125 1725505240.1166
MEM 36358.203125 1725505240.2188
MEM 36358.203125 1725505240.3212
MEM 36358.203125 1725505240.4270
MEM 36358.203125 1725505240.5291
MEM 36358.203125 1725505240.6367
MEM 36358.203125 1725505240.7375
MEM 36358.203125 1725505240.8406
MEM 36358.203125 1725505240.9413
MEM 36358.203125 1725505241.0419
MEM 36358.203125 1725505241.1441
MEM 36358.203125 1725505241.2449
MEM 36358.203125 1725505241.3523
MEM 36358.203125 1725505241.4538
MEM 36358.203125 1725505241.5743
MEM 36358.203125 1725505241.6791
MEM 36358.203125 1725505241.7875
MEM 36358.203125 1725505241.8959
MEM 36358.203125 1725505242.0005
MEM 36358.203125 1725505242.1069
MEM 36358.203125 1725505242.2079
MEM 36358.203125 1725505242.3117
MEM 36358.203125 1725505242.4126
MEM 36358.203125 1725505242.5154
MEM 36358.203125 1725505242.6223
MEM 36358.203125 1725505242.7231
MEM 36358.203125 1725505242.8261
MEM 36358.203125 1725505242.9317
MEM 36358.203125 1725505243.0326
MEM 36358.203125 1725505243.1335
MEM 36358.203125 1725505243.2484
MEM 36358.203125 1725505243.3594
MEM 36358.203125 1725505243.4616
MEM 36358.203125 1725505243.5622
MEM 36358.203125 1725505243.6671
MEM 36358.203125 1725505243.7677
MEM 36358.203125 1725505243.8738
MEM 36358.203125 1725505243.9744
MEM 36358.203125 1725505244.0775
MEM 36358.203125 1725505244.1838
MEM 36358.203125 1725505244.2850
MEM 36358.203125 1725505244.3927
MEM 36358.203125 1725505244.4968
MEM 36358.203125 1725505244.5974
MEM 36358.203125 1725505244.7001
MEM 36358.203125 1725505244.8008
MEM 36358.203125 1725505244.9089
MEM 36358.203125 1725505245.0132
MEM 36358.203125 1725505245.1284
MEM 36358.203125 1725505245.2318
MEM 36358.203125 1725505245.3350
MEM 36358.203125 1725505245.4425
MEM 36358.203125 1725505245.5445
MEM 36358.203125 1725505245.6482
MEM 36358.203125 1725505245.7491
MEM 36358.203125 1725505245.8510
MEM 36358.203125 1725505245.9562
MEM 36358.203125 1725505246.0571
MEM 36358.203125 1725505246.1588
MEM 36358.203125 1725505246.2627
MEM 36358.203125 1725505246.3694
MEM 36358.203125 1725505246.4703
MEM 36358.203125 1725505246.5741
MEM 36358.203125 1725505246.6812
MEM 36358.203125 1725505246.7931
MEM 36358.203125 1725505246.8952
MEM 36358.203125 1725505246.9991
MEM 36358.203125 1725505247.0999
